lkp_id,cust_lvl,lkp_cmd,static_cmd_flg,lkp_comp,ret_fld,grp_nam
"l_hldnum",0,"list hold definitions",0,"","","dcs_data"
"l_hldtyp",0,"list code descriptions where colnam = "hldtyp"",1,"","","dcs_data"
"l_hook_evt",0,"list code descriptions where colnam = 'hook_evt'",1,"","","mcs_data"
"l_horizontal_align",0,"list code descriptions where colnam = 'horizontal_align'",1,"","","mcs_data"
"l_host_sys",0,"if ('&sys_id' != ''){if ('&sys_id' = 'DEFAULT'){[select 'DEFAULT' sys_id from dual]} else {[select sys_id from sl_sys_def where ena_flg = 'T' and sys_id='&sys_id']} } else {[select 'DEFAULT' sys_id from dual union select sys_id from sl_sys_def where ena_flg = 'T']}",0,"","sys_id","sal_data"
"l_hrs_opr_set",0,"list operational hours sets",0,"","","dcs_data"
"l_hrs_opr_set_nam",0,"list operational hours sets",0,"","","dcs_data"
"l_iactcod",0,"list code descriptions where colnam = "indact"",1,"","","dcs_data"
"l_icon",0,"list code descriptions where colnam = 'icon'",1,"","","mcs_data"
"l_icon_size",0,"list code descriptions where colnam = 'icon_size'",1,"","","mcs_data"
"l_icon_sys",0,"{ sl_list sys_def | publish data where @+sys_id and @+sys_descr and icon = nvl(@ena_flg,'F') } >> rs | sort result set where rs = @rs and sort_list = 'icon desc, sys_id'",0,"","sys_id,sys_descr,icon","int_data"
"l_id_seg_alg",0,"[ select distinct alg_id from sl_alg_def where alg_grp_id in ( 'SL_ID_SEG' , 'SL_GENERAL' ) and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id ]",0,"","","int_data"
"l_identify_uomcod",0,"if (('&prtnum' != '' and '&prtnum' != 'prtnum') and ('&prt_client_id' != '' and '&prt_client_id' != 'prt_client_id') and ('&ftpcod' != '' and '&ftpcod' != 'ftpcod')) {get valid part uom where prtnum = '&prtnum' and prt_client_id = '&prt_client_id' and ftpcod = '&ftpcod' and wh_id = '&wh_id'}",0,"","","dcs_data"
"l_ifd_action_cd",0,"sl_list col_vp where db_col_id = 'IFD_ACTION_CD'",1,"","","int_data"
"l_ifd_action_editor",0,"if ( '&dwnld_seq' != '' and '&ifd_id' != '' and '&ifd_ver' != '' and '&sys_id' != '' ) {sl_list i_sys_ifd_action_evt_map where ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver' and sys_id = '&sys_id' } else [ select NULL as ifd_action from dual where 1 = 0 ]",0,"","ifd_action","int_data"
"l_ifd_data_hdr",0,"sl_list ifd_data_hdr | publish data where @+dwnld_seq and @+ifd_data_seq and @+ifd_descr",0,"","dwnld_seq,ifd_data_seq","int_data"
"l_ifd_def",0,"sl_list ifd_def | publish data where @+ifd_id and @+ifd_ver and @+ifd_grp_id and @+ifd_descr",0,"","ifd_id,ifd_ver","int_data"
"l_ifd_def_grp",0,"sl_list ifd_def_grp | publish data where @+ifd_grp_id and  @+ifd_grp_descr",0,"","ifd_grp_id","int_data"
"l_ifd_fld_alg_var",0,"sl_list ifd_fld_alg_vars",1,"","name,type","int_data"
"l_ifd_fld_attr_cd",0,"sl_list col_vp where db_col_id = 'IFD_FLD_ATTR_CD'",1,"","","int_data"
"l_ifd_fld_dt_search",0,"sl_list ifd_fld",0,"","","int_data"
"l_ifd_fld_id",0,"if ( '&ifd_id' != '' and '&ifd_ver' != '' and '&ifd_seg_id' != '' ) { [select distinct ifd_fld_id from sl_ifd_fld where ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver' and ifd_seg_id = '&ifd_seg_id' order by ifd_fld_id] } else [ select NULL as ifd_fld_id from dual where 1 = 0 ]",0,"","","int_data"
"l_ifd_grp_id",0,"sl_list ifd_def_grp | publish data where @+ifd_grp_id and @+ifd_grp_descr",0,"","ifd_grp_id","int_data"
"l_ifd_id_all",0,"sl_list ifd_def | publish data where @+ifd_id",0,"","ifd_id","int_data"
"l_ifd_id_dlg",0,"[select distinct ifd_id from sl_ifd_def where ifd_typ_cd = 'I']",0,"","","int_data"
"l_ifd_id_dt_search",0,"[select distinct ifd_id from sl_ifd_def]",0,"","","int_data"
"l_ifd_id_editor",0,"if( '&dwnld_seq' != '' and '&sys_id' != '' ) {[select distinct ifd_id from sl_i_sys_ifd_id where sys_id = '&sys_id' order by ifd_id]} else if ( '&evt_data_seq' != '' ) { [select distinct ifd_id from sl_ifd_sys_map_data where evt_data_seq = '&evt_data_seq' and blkd_flg = 'F' and comm_mode_cd != 'SYNCD' order by ifd_id] } else [ select NULL as ifd_id from dual where 1 = 0 ]",0,"","","int_data"
"l_ifd_id_inbound",0,"sl_list ifd_def where ifd_typ_cd = 'I' | publish data where @+ifd_id and @+ifd_ver and @+ifd_grp_id and @+ifd_descr",0,"","ifd_id,ifd_ver,ifd_grp_id","int_data"
"l_ifd_id_outbound",0,"sl_list ifd_def where ifd_typ_cd = 'O' | publish data where @+ifd_id and @+ifd_ver and @+ifd_grp_id and @+ifd_descr",0,"","ifd_id,ifd_ver,ifd_grp_id","int_data"
"l_ifd_id_seg_dlg",0,"if ('&ifd_typ_cd' != '') {publish data where ifd_typ_cd = '&ifd_typ_cd'} | [select distinct ifd_id from sl_ifd_def where @+ifd_typ_cd]",0,"","","int_data"
"l_ifd_result_mapdsp",0,"sl_list ifd_def | publish data where @+ifd_id and @+ifd_ver",0,"","ifd_id,ifd_ver","int_data"
"l_ifd_seg_all",0,"sl_list ifd_seg | publish data where @+ifd_id and @+ifd_ver and @+ifd_seg_id and @+ifd_seg_descr",0,"","","int_data"
"l_ifd_seg_dt_search",0,"sl_list ifd_seg",0,"","","int_data"
"l_ifd_seg_fld_id",0,"if ( '&ifd_id' != '' and '&ifd_ver' != '' ) { {sl_list ifd_fld where ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver' | publish data where @+ifd_seg_id and @+ifd_fld_id and @+ifd_fld_descr} >> rs | sort result set where rs = @rs and sort_list = 'ifd_seg_id, ifd_fld_id' } else [ select NULL as 'ifd_seg_id', NULL as 'ifd_fld_id', NULL as 'ifd_fld_descr' where 1=0 ]",0,"","","int_data"
"l_ifd_seg_id",0,"if ( '&ifd_id' != '' and '&ifd_ver' != '' ) { [select distinct ifd_seg_id from sl_ifd_seg where ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver' order by ifd_seg_id] } else [ select NULL as ifd_seg_id from dual where 1 = 0 ]",0,"","","int_data"
"l_ifd_seg_id_dlg",0,"if ('&ifd_id' != '' and '&ifd_ver' != '') {[select * from sl_ifd_seg where ifd_id = '&ifd_id' and ifd_ver = '&ifd_ver'] catch(-1403)} else [select NULL as ifd_seg_id from dual where 1 = 0]",0,"","","int_data"
"l_ifd_seg_inb",0,"sl_list ifd_def where ifd_typ_cd = 'I' | sl_list ifd_seg catch(-1403) | publish data where @+ifd_seg_id and @+ifd_id and @+ifd_ver and @+ifd_seg_descr",0,"","","int_data"
"l_ifd_seg_ol_attr_cd",0,"sl_list col_vp where db_col_id = 'IFD_SEG_OL_ATTR_CD'",1,"","","int_data"
"l_ifd_seg_outb",0,"sl_list ifd_def where ifd_typ_cd = 'O' | sl_list ifd_seg catch(-1403) | publish data where @+ifd_seg_id and @+ifd_id and @+ifd_ver and @+ifd_seg_descr",0,"","","int_data"
"l_ifd_seg_tag",0,"[select nvl(ifd_seg_tag, ifd_seg_id) ifd_seg_tag from sl_ifd_seg where ifd_id = '&envelope_ifd_id' and ifd_ver = '&envelope_ifd_ver']",0,"","","int_data"
"l_ifd_trig_mapdsp",0,"sl_list ifd_def | publish data where @+ifd_id and @+ifd_ver",0,"","ifd_id,ifd_ver","int_data"
"l_ifd_typ_cd",0,"sl_list col_vp where db_col_id = 'IFD_TYP_CD'",1,"","","int_data"
"l_ifd_ver",0,"if ( '&ifd_id' != '' ) {[select distinct ifd_ver from sl_ifd_def where ifd_id = '&ifd_id']} else {[select distinct ifd_ver from sl_ifd_def where ifd_typ_cd = 'O']}",0,"","","int_data"
"l_ifd_ver_all",0,"if ( '&envelope_ifd_id' != '' ) { sl_list ifd_def where ifd_id = '&envelope_ifd_id' | publish data where @+ifd_ver } else [ select NULL as ifd_ver from dual where 1 = 0 ]",0,"","ifd_ver","int_data"
"l_ifd_ver_dlg",0,"if ('&ifd_id' != '') {sl_list ifd_def where ifd_id = '&ifd_id' and ifd_typ_cd = 'I'} else [select NULL as ifd_ver from dual where 1 = 0]",0,"","","int_data"
"l_ifd_ver_dt_search",0,"sl_list ifd_def",0,"","","int_data"
"l_ifd_ver_editor",0,"if( '&dwnld_seq' != '' and '&sys_id' != '' and '&ifd_id' != '')  { [ select distinct ifd_ver from sl_i_sys_ifd_id where ifd_id = '&ifd_id' and sys_id = '&sys_id' order by ifd_ver] } else if ( '&evt_data_seq' != '' and '&ifd_id' != '' ) { [select distinct ifd_ver from sl_ifd_sys_map_data where evt_data_seq = '&evt_data_seq' and ifd_id = '&ifd_id' and blkd_flg = 'F' and comm_mode_cd != 'SYNCD' order by ifd_ver] } else [ select NULL as ifd_ver from dual where 1 = 0 ]",0,"","","int_data"
"l_ifd_ver_seg",0,"if ('&ifd_typ_cd' != '') {publish data where ifd_typ_cd = '&ifd_typ_cd'} | if ('&ifd_id' != '') {publish data where ifd_id = '&ifd_id'} | [select distinct ifd_ver from sl_ifd_def where @+ifd_id and @+ifd_typ_cd]",0,"","","int_data"
"l_iifd_def",0,"sl_list ifd_def where ifd_typ_cd = 'I' | publish data where @+ifd_id and @+ifd_ver and @+ifd_grp_id and @+ifd_descr",0,"","ifd_id,ifd_ver","int_data"
"l_iifd_seg",0,"sl_list ifd_def where ifd_typ_cd = 'I' | sl_list ifd_seg catch(-1403) | publish data where @+ifd_id and @+ifd_ver and @+ifd_seg_id and @+ifd_seg_descr",0,"","ifd_id,ifd_ver,ifd_seg_id","int_data"
"l_im_tracing_on",0,"list code descriptions where colnam = [im_tracing_on]",0,"","","ems_data"
"l_image_fit_style",0,"list code descriptions where colnam = 'image_fit_style'",1,"","","mcs_data"
"l_image_id",0,"[select base_prog_id || '.' || comp_file_ext as img_id from comp_ver where comp_typ='R']",0,"","","mcs_data"
"l_in_bnd_var",0,"if ('&alg_id' != '') {[select distinct in_bnd_var_id from sl_alg_in_bnd_var where alg_id = '&alg_id' order by in_bnd_var_id]} else {[select NULL as in_bnd_var_id from dual where 1 = 0]}",0,"","","int_data"
"l_in_comm_mthd_id",0,"sl_list comm_mthd_def where comm_dir_cd = 'I' | publish data where @+comm_mthd_id and @+comm_mthd_descr and @+comm_mthd_stat_cd",0,"","comm_mthd_id","int_data"
"l_in_ifd_action_alg",0,"[ select distinct alg_id from sl_alg_def where alg_grp_id in ( 'SL_IN_IFD_ACTION' , 'SL_GENERAL' ) and alg_grp_id != 'SL_MACRO' and alg_typ_cd != 'MACRO' order by alg_id ]",0,"","","int_data"
"l_in_ifd_ver",0,"[select ifd_id, ifd_ver, ifd_descr, ifd_typ_cd icon from sl_ifd_def where ifd_typ_cd = 'I' order by ifd_id, ifd_ver]",0,"","","int_data"
"l_inbqlt_trknum",0,"list master receipts for master receipt maintenance",0,"","","dcs_data"
"l_incl_excl_cod",0,"list code descriptions where colnam= "incl_excl_cod"",1,"","","dcs_data"
"l_ind_var",0,"sl_list ind_vars",1,"","name,type","int_data"
"l_ind_xdck",0,"list areas where xdaflg = 1 and wh_id =  @@wh_id",1,"","","dcs_data"
"l_info_cd",0,"list code descriptions where colnam = 'skip_code'",1,"","","dcs_data"
"l_init_scan_typ",0,"list code descriptions where colnam = "init_scan_typ"",1,"","","dcs_data"
"l_init_sts",0,"list code descriptions where colnam = 'wrksts' and [colval in( 'PEND', 'SUSP', 'LOCK')]",1,"","","dcs_data"
"l_inp_mask_case",0,"list code descriptions where colnam = "inp_mask_case"",1,"","","mcs_data"
"l_inp_mask_num",0,"list code descriptions where colnam = "inp_mask_num"",1,"","","mcs_data"
"l_invact_actcod",0,"list activity codes where actcod_typ = 'INV'",1,"","","dcs_data"
"l_invdsp_traknm",0,"list pm tracking numbers",0,"","","dcs_data"
"l_invid",0,"[select mls_text, mls_id from les_mls_cat   where locale_id = @@locale_id  and decode(prod_id, 'LES', prod_id, 'LES') = prod_id and decode(appl_id, 'LES', appl_id, 'LES') = appl_id and decode(frm_id, 'LES', frm_id, 'LES') = frm_id  and decode(vartn, 'LES', vartn, 'LES') = vartn and mls_id in ('lotnum','revlvl','orgcod','dcsdte','mandte','expire_dte')  order by mls_id] | publish data  where colnam = @mls_id  and lngdsc = @mls_text",1,"","","dcs_data"
"l_invid_date",0,"[select mls_text, mls_id from les_mls_cat   where locale_id = @@locale_id  and decode(prod_id, 'LES', prod_id, 'LES') = prod_id and decode(appl_id, 'LES', appl_id, 'LES') = appl_id and decode(frm_id, 'LES', frm_id, 'LES') = frm_id  and decode(vartn, 'LES', vartn, 'LES') = vartn and mls_id in ('lotnum','revlvl','orgcod','dcsdte','sup_lotnum')  order by mls_id] | publish data  where colnam = @mls_id  and lngdsc = @mls_text",1,"","","dcs_data"
"l_invstgloc",0,"list master receipt locations where wh_id = '&wh_id' ",1,"","","dcs_data"
"l_invsts",0,"list inventory statuses",0,"","","dcs_data"
"l_invsts_chkpt",0,"list code descriptions where colnam = "checkpoint"",1,"","","dcs_data"
"l_invsts_dyn",0,"list inventory statuses where age_pflnam = '&age_pflnam' and prtnum = '&prtnum' and prt_client_id = '&prt_client_id'",0,"","","dcs_data"
"l_invsts_prg",0,"list inventory status progressions",0,"","","dcs_data"
"l_invsts_role",0,"list inventory statuses for role",0,"","","dcs_data"
"l_invtid",0,"list inventory",0,"","","dcs_data"
"l_invtid_bundle",0,"if ('&wh_id' != '') {list inventory for bundle where wh_id = '&wh_id'} else {list inventory for bundle}",0,"","","dcs_data"
"l_invtid_for_pck_dtl",0,"list available inventory for lookup where wh_id = '&wh_id' and wrkref='&wrkref' and i_srcloc='&i_srcloc' and dtlflg=1",0,"","","dcs_data"
"l_invtid_for_pck_lod",0,"list available inventory for lookup where wh_id = '&wh_id' and wrkref='&wrkref' and i_srcloc='&i_srcloc' and lodflg=1",0,"","","dcs_data"
"l_invtid_for_pck_sub",0,"list available inventory for lookup where wh_id = '&wh_id' and wrkref='&wrkref' and i_srcloc='&i_srcloc' and subflg=1",0,"","","dcs_data"
"l_invtid_lod",0,"list inventory where wh_id = '&wh_id'",0,"","","dcs_data"
"l_invtid_lod_chginv",0,"list inventory where wh_id = '&wh_id'",0,"","","dcs_data"
"l_invtid_lodnum_pko",0,"list allowed packout initiation loads for device where wh_id = '&wh_id' and devcod = '&devcod'",0,"","lodnum","dcs_data"
"l_invtid_services",0,"list confirm inventory services where cmpflg = 0",0,"","","dcs_data"
"l_invtid_sort",0,"if('&srt_config_tbl' != ''){list table columns for pick configure lookup where table_names = '&srt_config_tbl' and excluded_fields = 'u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'} else {list table columns for pick configure lookup where table_names = 'invlod, locmst,aremst, invsub, invdtl, prtmst_view' and excluded_fields = 'u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'}",0,"","","dcs_data"
"l_invtid_stoloc_pko",0,"list allowed packout initiation locations for device where wh_id = '&wh_id' and devcod = '&devcod'",0,"","stoloc","dcs_data"
"l_invtid_sub",0,"list inventory where wh_id = '&wh_id'",0,"","","dcs_data"
"l_invtid_sub_chginv",0,"list inventory where wh_id = '&wh_id'",0,"","","dcs_data"
"l_invtid_subnum_pko",0,"list allowed packout initiation subloads for device where wh_id = '&wh_id' and devcod = '&devcod'",0,"","subnum","dcs_data"
"l_invtid_unbundle",0,"if ('&wh_id' != '') {list inventory for unbundle where wh_id = '&wh_id'} else {list inventory for unbundle}",0,"","","dcs_data"
"l_invtyp",0,"list invoice types",0,"","","dcs_data"
"l_invtyp_no_wko",0,"list non work order inventory types",0,"","","dcs_data"
"l_item_format",0,"list code descriptions where colnam = 'item_format'",1,"","","mcs_data"
"l_item_part",0,"publish data where prtnum = nvl('&item_num','&prtnum') and client_id = nvl('&client_id','&prt_client_id') | [select prtnum item_num,prt_client_id client_id,prtmst_view.* from prtmst_view where prtnum = @prtnum  and prt_client_id = @client_id and wh_id = '&wh_id']",0,"","item_num,client_id","sal_data"
"l_job_id",0,"list jobs | publish data where @+job_id and @+name",0,"","","mcs_data"
"l_job_role_id",0,"list web roles for jobs",0,"","desc,role_id","salweb_data"
"l_job_typ",0,"list code descriptions where colnam = 'job_typ'",1,"","codval,lngdsc","mcs_data"
"l_key_shift",0,"list key configuration",0,"","","mcs_data"
"l_kw_id",0,"sl_list kw_def | publish data where @+kw_id and @+kw_descr",0,"","kw_id","int_data"
"l_last_name",0,"get user information",0,"","","mcs_data"
"l_layout_id",0,"list layouts",0,"","","mcs_data"
"l_lblfmt",0,"list lbl label formats",0,"","","sal_data"
"l_lblseq_fld",0,"list available columns for label sequence strategy",1,"","","dcs_data"
"l_leader_draw_style",0,"list code descriptions where colnam = 'leader_draw_style'",1,"","","mcs_data"
"l_leftright",0,"list code descriptions where colnam = "leftright"",1,"","","dcs_data"
"l_legend_data_asscn",0,"list code descriptions where colnam = 'legend_data_association'",1,"","","mcs_data"
"l_legend_pos",0,"list code descriptions where colnam = 'legend_pos'",1,"","","mcs_data"
"l_les_cmd_id",0,"list les command",0,"","les_cmd_id","mcs_data"
"l_link_dda_id",0,"list dda",0,"","dda_id","mcs_data"
"l_link_id",0,"[select link_id from wf_frm_link order by link_id]",0,"","","mcs_data"
"l_linsts",0,"list code descriptions where colnam = "linsts"",1,"","","dcs_data"
"l_list_id",0,"list pick lists",0,"","","dcs_data"
"l_list_pick",0,"if('&pck_config_tbl' != ''){list table columns for pick configure lookup where table_names = '&pck_config_tbl' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'} else {list table columns for pick configure lookup where table_names = 'pckwrk_view, prtmst_view, locmst, shipment_line, aremst' and excluded_fields = 'moddte, mod_usr_id, u_version, ins_dt, last_upd_dt, ins_user_id, last_upd_user_id'}",0,"","","dcs_data"
"l_list_sts",0,"list code descriptions where colnam = 'list_sts'",1,"","","dcs_data"
"l_list_typ",0,"list code descriptions where colnam = 'list_typ'",1,"","","dcs_data"
"l_lkp_id",0,"list lookup",0,"","lkp_id","mcs_data"
"l_lmsasn",0,"list work orders for assignment",0,"","","dcs_data"
"l_lmscod",0,"list code descriptions where colnam = "lmscod"",1,"","","dcs_data"
"l_lmstyp",0,"list code descriptions where colnam = "lmstyp"",1,"","","dcs_data"
"l_lngcod",0,"list code descriptions where colnam = "lngcod"",1,"","","dcs_data"
"l_lngdsc",0,"list code descriptions where colnam = "lngdsc"",1,"","","dcs_data"
"l_load_attr",0,"list code descriptions where colnam = 'load_attr_cfg'",1,"","","sal_data"
"l_loadPrep",0,"list code descriptions where colnam = "loadPrep"",1,"","","dcs_data"
"l_loc_id",0,"if ('&wh_id' = '----'){list pm shipping locations where wh_id = @@wh_id}else{list pm shipping locations where wh_id = '&wh_id'}",0,"","","dcs_data"
"l_loc_typ",0,"if('&wh_id' != '' and '&wh_id' != '----'){publish data where wh_id = '&wh_id'} else {get warehouse id} | {list wm location types where wh_id = @wh_id }",0,"","","dcs_data"
"l_loc_typ_locmnt",0,"list location types for location maintenance where wh_id = '&wh_id'",0,"","","dcs_data"
"l_loc_typ_prod",0,"list wm location types where wh_id = '&wh_id' and prod_flg = 1",0,"","","dcs_data"
"l_locacc",0,"list code descriptions where colnam = "locacc"",1,"","","dcs_data"
"l_locale_id",0,"list locales where ena_flg = 1",0,"","","mcs_data"
"l_locale_typ",0,"list code descriptions where colnam = 'locale_typ'",1,"","lngdsc","sal_data"
"l_loccod",0,"list code descriptions where colnam = "loccod"",1,"","","dcs_data"
"l_locctl",0,"list code descriptions where colnam = "locctl"",1,"","","dcs_data"
"l_locexe",0,"list code descriptions where colnam = "locexe"",1,"","","dcs_data"
