eo_id,eo_ver,eo_seg_id,eo_seg_descr,parent_eo_id,parent_eo_ver,parent_eo_seg_id,blk_alg_id,blk_alg_eval_cd,retr_mthd_id,eo_seg_ordr,u_version,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id
"PICK_EXCLUSION","2009.2","PICK_EXCLUSION_SEG","Pick Exclusion","PICK_EXCLUSION","2009.2","DUMMY_SEG","","","PICK_EXCLUSION_INB_RM",1,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_REQUEST","V2013.2","DUMMY","DUMMY - user to create single control segment","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173026","SLIMP_I","SLIMP_I"
"PICK_REQUEST","V2013.2","PCK_REQ_SEG","Pick Request","PICK_REQUEST","V2013.2","DUMMY","","","PCK_REQ_RM",10,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"PICK_REQUEST_TEST","V2013.2","DUMMY","DUMMY - user to create single control segment","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"PICK_REQUEST_TEST","V2013.2","PCK_REQ_LODNUM","PICK_REQUEST_TEST","PICK_REQUEST_TEST","V2013.2","PCK_REQ_SEG","","","PICK_REQUEST_TEST",10,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"PICK_REQUEST_TEST","V2013.2","PCK_REQ_SEG","Pick Request","PICK_REQUEST_TEST","V2013.2","DUMMY","","","PCK_REQ_RM",10,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"POD_TRAN","9.1.1","CTRL_SEG","Control Segment","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"POD_TRAN","9.1.1","POD_SEG","Proof of Delivery Segment","POD_TRAN","9.1.1","CTRL_SEG","","","PROOF_OF_DELIVERY_RM",1,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173027","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_ASN_SEG","Receipt ASN","RCPT_TRAN","2017.1V0","RCPT_LINE_SEG","","","RCPT_INB_RM_ASN",2,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_ASSET_SEG","Captures the Handling Unit details","RCPT_TRAN","2017.1V0","RCPT_INVOICE_SEG","","","RCPT_INB_RM_ASSET",0,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_DISTRO_SEG","Receipt Distro","RCPT_TRAN","2017.1V0","RCPT_LINE_SEG","","","RCPT_INB_RM_DISTRO",1,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_INVOICE_SEG","Receipt Invoice","RCPT_TRAN","2017.1V0","DUMMY_SEG","","","RCPT_INB_RM_INVOICE",3,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_LINE_SEG","Receipt Line","RCPT_TRAN","2017.1V0","RCPT_INVOICE_SEG","","","RCPT_INB_RM_LINE",1,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_TRLR_SEG","Event used to process inbound data for Trailer","RCPT_TRAN","2017.1V0","DUMMY_SEG","","","RCPT_INB_RM_TRLR",1,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","RCPT_TRUCK_SEG","Receipt Truck","RCPT_TRAN","2017.1V0","DUMMY_SEG","","","RCPT_INB_RM_TRUCK",2,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCPT_TRAN","2017.1V0","SER_NUM_SEG","Serial Number","RCPT_TRAN","2017.1V0","RCPT_ASN_SEG","","","RCPT_INB_RM_SER_NUM",10,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCV_TRLR_CLOSE","2009.2","MASTER_RCPT","Receiving Trailer Master Receipt","RCV_TRLR_CLOSE","2009.2","RCV_TRLR","","","MASTER_RCPT_RM",1,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCV_TRLR_CLOSE","2009.2","RCV_TRLR","Receiving Trailer Information","","","","","","RCV_TRLR_RM",1,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCVLIN_CHANGE","2009.2","RCVLIN_CHANGE","RCVLIN CHANGE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCVLIN_CREATE","2009.2","RCVLIN_CREATE","RCVLIN CREATE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173028","SLIMP_I","SLIMP_I"
"RCVLIN_DELETE","2009.2","RCVLIN_DELETE","RCVLIN DELETE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173029","SLIMP_I","SLIMP_I"
"RECEIVE_RET","9.1","RECEIVE_RET","Inventory Return Arrival Notification","","","","","","INV-RET",1,3,"20210202172938","20210202173029","SLIMP_I","SLIMP_I"
"RECEIVE_RET","9.1","RECEIVE_RET_DTL","Receive return detail","RECEIVE_RET","9.1","RECEIVE_RET","","","INV_RET_DTL",2,3,"20210202172938","20210202173029","SLIMP_I","SLIMP_I"
"RECEIVE_RET","9.1","SER_NUM_SEG","This is a serial number sergment for returns inventory","RECEIVE_RET","9.1","RECEIVE_RET_DTL","","","RETURNS_SERIAL_NUMBERS",0,2,"20210202172939","20210202173029","SLIMP_I","SLIMP_I"
"RECEIVE_RETURN_TO_CANONICAL","2017.2","RECEIVE_RETURN_DTL","Receive Return Details","RECEIVE_RETURN_TO_CANONICAL","2017.2","RECEIVE_RETURN_HDR","","","CANONICAL_RETURN_DTL_RM",2,1,"20210202173408","","SLIMP_I",""
"RECEIVE_RETURN_TO_CANONICAL","2017.2","RECEIVE_RETURN_HDR","Receive Return Header","RECEIVE_RETURN_TO_CANONICAL","2017.2","RECEIVE_RETURNS","","","CANONICAL_RETURNS_RM",0,1,"20210202173408","","SLIMP_I",""
"RECEIVE_RETURN_TO_CANONICAL","2017.2","RECEIVE_RETURNS","Returns","","","","","","RETURNS_DUMMY_RM",10,1,"20210202173408","","SLIMP_I",""
"REMOVAL","V2013.2","DUMMY","Correction is used when deleting inventory from the automated system. This event is typically logged when deleting inventory with inventory adjustment and when the automation is down and inventory is manually removed.","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173029","SLIMP_I","SLIMP_I"
"REQUEST","V2013.2","CTRL_SEG","Dummy","","","","","","SL_DUMMY_RM",0,2,"20210202172939","20210202173029","SLIMP_I","SLIMP_I"
"REQUEST","V2013.2","REQ_SEG","Information about the WCS request.","REQUEST","V2013.2","CTRL_SEG","","","REQUEST_RM",20,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RIMLIN_CHANGE","2009.2","RIMLIN_CHANGE","RIMLIN CHANGE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RIMLIN_CREATE","2009.2","RIMLIN_CREATE","RIMLIN CREATE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RIMLIN_DELETE","2009.2","RIMLIN_DELETE","RIMLIN DELETE","","","","","","SL_DUMMY_RM",10,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RPS_ASN_CNF","2009.2","DUMMY_SEG","Dummy Segment","","","","","","CTRL_SEG_RM",1,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RPS_ASN_CNF","2009.2","RPS_ASN_ORD_SEG","RPS ASN Order Segment","RPS_ASN_CNF","2009.2","DUMMY_SEG","","","RPS_ASN_ORD_RM",1,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RPS_WH_INVLVL","2009.2","CTRL","Dummy Segment","","","","","","SL_DUMMY_RM",5,2,"20210202172939","20210202173030","SLIMP_I","SLIMP_I"
"RPS_WH_INVLVL","2009.2","WH_INVLVL_PART_DTL","Warehouse Inventory Level Item Details Segment","RPS_WH_INVLVL","2009.2","CTRL","","","RPS_WH_INVLVL_RM",10,2,"20210202172939","20210202173031","SLIMP_I","SLIMP_I"
"RVS RCP","2020.1","CTRL_SEG","Reverse Receipt","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173031","SLIMP_I","SLIMP_I"
"RVS RCP","2020.1","DTL","Reverse Receipt Details","RVS RCP","2020.1","HDR","","","RVS-RCP DTL RM",3,2,"20210202172939","20210202173031","SLIMP_I","SLIMP_I"
"RVS RCP","2020.1","HDR","Reverse Receipt Header","RVS RCP","2020.1","CTRL_SEG","","","SL_DUMMY_RM",2,2,"20210202172939","20210202173031","SLIMP_I","SLIMP_I"
"SAL_VOC_PRC_CYCLE_COUNT_EO","2019.1","DATA","data","","","","","","SL_DUMMY_RM",0,1,"20210202172241","","SLIMP_I",""
"SAL_VOI_END_ASGN_EO","2017.1","DATA","Data","","","","","","SAL_VOI_END_ASGN_RM",0,1,"20210202171547","","SLIMP_I",""
"SAL_VOI_GET_ALT_PUT_LOC_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_ALT_PUT_LOC_RM",0,1,"20210202171555","","SLIMP_I",""
"SAL_VOI_GET_ASGN_EO","2019.1","DATA","Data","","","","","","SAL_VOI_GET_ASGN_RM",0,1,"20210202171604","","SLIMP_I",""
"SAL_VOI_GET_ATTR_VALUES_EO","2019.1","DATA","Data","","","","","","SAL_VOI_GET_ATTR_VALUES_RM",0,1,"20210202171619","","SLIMP_I",""
"SAL_VOI_GET_CONFIG_EO","2019.1","DATA","Data segment for Configuration EO","","","","","","SAL_VOI_GET_CONFIG_RM",0,1,"20210202171633","","SLIMP_I",""
"SAL_VOI_GET_CYCCNT_LOC_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_CYCCNT_LOC_RM",0,1,"20210202171641","","SLIMP_I",""
"SAL_VOI_GET_CYCCNT_MODE_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_CYCCNT_MODE_RM",0,1,"20210202171650","","SLIMP_I",""
"SAL_VOI_GET_CYCCNT_REGION_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_CYCCNT_REGION_RM",0,1,"20210202171658","","SLIMP_I",""
"SAL_VOI_GET_CYCLE_CNT_ASGN_EO","2019.1","DATA","Data","","","","","","SAL_VOI_GET_CYC_CNT_ASGN_RM",0,1,"20210202171707","","SLIMP_I",""
"SAL_VOI_GET_DEP_LOC_EO","2019.1","DATA","Data","","","","","","SAL_VOI_GET_DEP_LOC_RM",0,1,"20210202171716","","SLIMP_I",""
"SAL_VOI_GET_DISCR_TYP_EO","2005.2","DATA","Data","","","","","","SAL_VOI_GET_DISCR_TYP_RM",0,1,"20210202171726","","SLIMP_I",""
"SAL_VOI_GET_GOAL_TIME_EO","2020.1","DATA","Data","","","","","","SAL_VOI_GET_GOAL_TIME_RM",0,1,"20210202171735","","SLIMP_I",""
"SAL_VOI_GET_LDG_ASGN_EO","2020.1","DATA","Voice Get Loading Assignment Output Data Segment","","","","","","SAL_VOI_GET_LDG_ASGN_RM",0,1,"20210202171742","","SLIMP_I",""
"SAL_VOI_GET_LDG_LICENSE_EO","2010.2","DATA","data","","","","","","SAL_VOI_GET_LDG_LICENSE_RM",0,1,"20210202171750","","SLIMP_I",""
"SAL_VOI_GET_LDG_REGION_EO","2011.1","DATA","Output Data","","","","","","SAL_VOI_GET_LDG_REGION_RM",0,1,"20210202171758","","SLIMP_I",""
"SAL_VOI_GET_LDG_STATUS_EO","2011.1","DATA","data","","","","","","SAL_VOI_GET_LDG_STATUS_RM",0,1,"20210202171807","","SLIMP_I",""
"SAL_VOI_GET_PA_REGION_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_PA_REGION_RM",0,1,"20210202171815","","SLIMP_I",""
"SAL_VOI_GET_PCK_REM_EO","2019.1","DATA","Get Remaining Picks","","","","","","SAL_VOI_GET_PCK_REM_RM",0,1,"20210202171823","","SLIMP_I",""
"SAL_VOI_GET_PERF_EO","2005.2","DATA","Data","","","","","","SAL_VOI_GET_PERF_RM",0,1,"20210202171831","","SLIMP_I",""
"SAL_VOI_GET_PICKS_EO","2020.1","DATA","Data","","","","","","SAL_VOI_GET_PICKS_RM",0,1,"20210202171839","","SLIMP_I",""
"SAL_VOI_GET_PRINTERS_EO","2020.1","DATA","Get Voice Printers","","","","","","SAL_VOI_GET_PRINTERS_RM",0,1,"20210202171913","","SLIMP_I",""
"SAL_VOI_GET_PTS_ASGN_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_GET_PTS_ASGN_RM",0,1,"20210202171921","","SLIMP_I",""
"SAL_VOI_GET_PTS_FT_LOC_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_GET_PTS_FT_LOC_RM",0,1,"20210202171930","","SLIMP_I",""
"SAL_VOI_GET_PTS_INV_ATTR_EO","2012.2","DATA","Data","","","","","","SAL_VOI_GET_INV_ATTR_RM",10,1,"20210202171938","","SLIMP_I",""
"SAL_VOI_GET_PTS_PUTS_EO","2019.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_PTS_PUTS_RM",0,1,"20210202171952","","SLIMP_I",""
"SAL_VOI_GET_PTS_REGION_EO","2010.2","DATA","Data Segment","","","","","","SAL_VOI_GET_PTS_REGION_RM",0,1,"20210202172004","","SLIMP_I",""
"SAL_VOI_GET_PTS_RESID_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_GET_PTS_RESID_RM",0,1,"20210202172013","","SLIMP_I",""
"SAL_VOI_GET_PUT_AWAY_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_PUT_AWAY_RM",0,1,"20210202172022","","SLIMP_I",""
"SAL_VOI_GET_REASON_CODE_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_REASON_CODE_RM",0,1,"20210202172032","","SLIMP_I",""
"SAL_VOI_GET_RPL_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_RPL_RM",0,1,"20210202172041","","SLIMP_I",""
"SAL_VOI_GET_RPL_REGION_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_RPL_REGION_RM",0,1,"20210202172051","","SLIMP_I",""
"SAL_VOI_GET_SLOTASSETTYP_EO","2019.1","DATA","Data segment for Slot Asset Types EO","","","","","","SAL_VOI_GET_SLOTASSETTYP_RM",0,1,"20210202172100","","SLIMP_I",""
"SAL_VOI_GET_TRANSLATIONS_EO","2019.1","DATA","Get Voice Item Attribute Translations","","","","","","SAL_VOI_GET_TRANSLATIONS_RM",0,1,"20210202172109","","SLIMP_I",""
"SAL_VOI_GET_VALID_ACT_TYPES_EO","2009.1","DATA","Main Data Segment","","","","","","SAL_VOI_GET_VALID_ACT_TYPS_RM",0,1,"20210202172121","","SLIMP_I",""
"SAL_VOI_GET_VEH_TYP_EO","2005.2","DATA","Main Data Segment","","","","","","SAL_VOI_GET_VEH_TYP_RM",0,1,"20210202172129","","SLIMP_I",""
"SAL_VOI_GET_WORK_EO","2009.1","DATA","Data","","","","","","SAL_VOI_GET_WORK_RM",0,1,"20210202172137","","SLIMP_I",""
"SAL_VOI_GET_WORKFLOW_INFO_EO","2019.1.1","DATA","Data","","","","","","SAL_VOI_GET_WRKFLW_INFO_RM",0,1,"20210202172145","","SLIMP_I",""
"SAL_VOI_GET_WRKARE_EO","2009.1","DATA","Data","","","","","","SAL_VOI_GET_WRKARE_RM",0,1,"20210202172154","","SLIMP_I",""
"SAL_VOI_GET_WRKOPT_EO","2009.1","DATA","Data","","","","","","SAL_VOI_GET_WRKOPT_RM",0,1,"20210202172203","","SLIMP_I",""
"SAL_VOI_PRC_CONTAINER_EO","2019.1","DATA","Data","","","","","","SAL_VOI_PRC_CONTAINER_RM",0,1,"20210202172212","","SLIMP_I",""
"SAL_VOI_PRC_CUR_LOC_EO","2009.1","DATA","data","","","","","","SAL_VOI_PRC_CUR_LOC_RM",0,1,"20210202172223","","SLIMP_I",""
"SAL_VOI_PRC_CYCCNT_REGION_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_CYCCNT_REGION_RM",0,1,"20210202172232","","SLIMP_I",""
"SAL_VOI_PRC_INV_DEP_EO","9.1","DATA","Data","","","","","","SAL_VOI_PRC_INV_DEP_RM",0,1,"20210202172258","","SLIMP_I",""
"SAL_VOI_PRC_LDG_LICENSE_EO","2010.2","DATA","Segment data - event output","","","","","","SAL_VOI_PRC_LDG_LICENSE_RM",0,1,"20210202172307","","SLIMP_I",""
"SAL_VOI_PRC_LDG_REGCFG_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_LDG_REGCFG_RM",0,1,"20210202172315","","SLIMP_I",""
"SAL_VOI_PRC_LDG_REGION_EO","2011.1","DATA","Output Data","","","","","","SAL_VOI_PRC_LDG_REGION_RM",0,1,"20210202172323","","SLIMP_I",""
"SAL_VOI_PRC_PA_DEPOSIT_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PA_DEPOSIT_RM",0,1,"20210202172331","","SLIMP_I",""
"SAL_VOI_PRC_PA_REGION_CFG_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PA_REGION_CFG_RM",0,1,"20210202172347","","SLIMP_I",""
"SAL_VOI_PRC_PA_REGION_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PA_REGION_RM",0,1,"20210202172339","","SLIMP_I",""
"SAL_VOI_PRC_PCK_TO_EO","2005.2","DATA","Data","","","","","","SAL_VOI_PRC_PCK_TO_RM",0,1,"20210202172356","","SLIMP_I",""
"SAL_VOI_PRC_PICKED_EO","2017.1","DATA","Data Segment","","","","","","SAL_VOI_PRC_PICKED_RM",0,1,"20210202172414","","SLIMP_I",""
"SAL_VOI_PRC_PRINT_LABELS","2020.1","DATA","Data","","","","","","SAL_VOI_PRC_PRINT_LABLES_RM",0,1,"20210202172421","","SLIMP_I",""
"SAL_VOI_PRC_PTS_CONTAINER_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_CONTAINER_RM",0,1,"20210202172429","","SLIMP_I",""
"SAL_VOI_PRC_PTS_DELIVERY_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_DELIVERY_RM",0,1,"20210202172437","","SLIMP_I",""
"SAL_VOI_PRC_PTS_INV_SWAP_EO","2012.2","DATA","Data","","","","","","SAL_VOI_PRC_INV_SWAP_RM",10,1,"20210202172446","","SLIMP_I",""
"SAL_VOI_PRC_PTS_PASS_ASGN_EO","2010.2","DATA","Data Segment","","","","","","SAL_VOI_PRC_PTS_PASS_ASGN_RM",0,1,"20210202172454","","SLIMP_I",""
"SAL_VOI_PRC_PTS_PRT_LABEL_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_PRT_LABEL_RM",0,1,"20210202172502","","SLIMP_I",""
"SAL_VOI_PRC_PTS_PUT_EO","2012.2","DATA","Main Data Segment","","","","","","SL_DUMMY_RM",0,1,"20210202172510","","SLIMP_I",""
"SAL_VOI_PRC_PTS_REGION_EO","2020.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_REGION_RM",0,1,"20210202172519","","SLIMP_I",""
"SAL_VOI_PRC_PTS_RES_LABEL_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_RES_LABEL_RM",0,1,"20210202172530","","SLIMP_I",""
"SAL_VOI_PRC_PTS_STOP_ASGN_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_STOP_ASGN_RM",0,1,"20210202172537","","SLIMP_I",""
"SAL_VOI_PRC_PTS_UPDATE_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_PTS_UPDATE_RM",0,1,"20210202172545","","SLIMP_I",""
"SAL_VOI_PRC_RPL_LPN_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_RPL_LPN_RM",0,1,"20210202172601","","SLIMP_I",""
"SAL_VOI_PRC_RPL_REG_CFG_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_RPL_REG_CFG_RM",0,1,"20210202172609","","SLIMP_I",""
"SAL_VOI_PRC_RPL_REGION_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_PRC_RPL_REGION_RM",0,1,"20210202172617","","SLIMP_I",""
"SAL_VOI_PRC_SFTY_CHK_EO","2009.1","DATA","Data","","","","","","SAL_VOI_PRC_SFTY_CHK_RM",0,1,"20210202172625","","SLIMP_I",""
"SAL_VOI_PRC_SIGN_OFF_EO","2019.1","DATA","Data","","","","","","SAL_VOI_PRC_SIGN_OFF_RM",0,1,"20210202172632","","SLIMP_I",""
"SAL_VOI_PRC_SIGN_ON_EO","2005.2","DATA","Data","","","","","","SAL_VOI_PRC_SIGN_ON_RM",0,1,"20210202172641","","SLIMP_I",""
"SAL_VOI_PRC_STOP_ASSIGNMENT_EO","2009.1","DATA","Data","","","","","","SAL_VOI_PRC_STOP_ASGN_RM",0,1,"20210202172648","","SLIMP_I",""
"SAL_VOI_PRC_VALID_FUNCTIONS_EO","2009.1","DATA","DATA","","","","","","SAL_VOI_PRC_VLD_FUNCTIONS_RM",0,1,"20210202172656","","SLIMP_I",""
"SAL_VOI_PRC_VEH_EO","2020.1","DATA","Sal Voice Process Vehicle Event Output Segment","","","","","","SAL_VOI_PRC_VEH_RM",0,1,"20210202172704","","SLIMP_I",""
"SAL_VOI_PRC_WRKFLW_RESULT_EO","2019.1.1","DATA","SAL Voice Process Workflow Result Event Output","","","","","","SAL_VOI_PRC_WRKFLW_RESULT_RM",0,1,"20210202172712","","SLIMP_I",""
"SAL_VOI_PRC_WRKOPT_EO","2020.1","DATA","Data","","","","","","SAL_VOI_PRC_WRKOPT_RM",0,1,"20210202172727","","SLIMP_I",""
"SAL_VOI_START_ASGN_EO","2019.1","DATA","Data","","","","","","SAL_VOI_START_ASGN_RM",0,1,"20210202172739","","SLIMP_I",""
"SAL_VOI_VALIDATE_INV_INFO_EO","2020.1","DATA","Data","","","","","","SAL_VOI_VALIDATE_INV_INFO_RM",0,1,"20210202172748","","SLIMP_I",""
"SAL_VOI_VALIDATE_LOC_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_VALIDATE_LOC_RM",0,1,"20210202172758","","SLIMP_I",""
"SAL_VOI_VALIDATE_PA_LPN_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_VALIDATE_PA_LPN_RM",0,1,"20210202172806","","SLIMP_I",""
"SAL_VOI_VALIDATE_PTS_LOC_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_VALIDATE_PTS_LOC_RM",0,1,"20210202172814","","SLIMP_I",""
"SAL_VOI_VALIDATE_PTS_LPN_EO","2010.2","DATA","Main Data Segment","","","","","","SAL_VOI_VALIDATE_PTS_LPN_RM",0,1,"20210202172822","","SLIMP_I",""
"SAL_VOI_VALIDATE_RPL_LPN_EO","2011.1","DATA","Main Data Segment","","","","","","SAL_VOI_VALIDATE_RPL_LPN_RM",0,1,"20210202172830","","SLIMP_I",""
"SAL_VOI_VLDT_SERIAL_NUMBER_EO","2009.1","DATA","Data","","","","","","SAL_VOI_VLDT_SERIAL_NUMBER_RM",0,1,"20210202172837","","SLIMP_I",""
"SCARDREQ METRIC_DATA","2009.2","SCARDREQ METRIC_DATA","Data Request for Metric Data","","","","","","SCARDREQ GENERIC FACT DATA",1,2,"20210202172939","20210202173031","SLIMP_I","SLIMP_I"
"SEND CAR_INBOUND_QUALITY EO","2009.2","SEND CAR_INBOUND_QUALITY","SEND Carrier Inbound Quality Fact Table","SEND CAR_INBOUND_QUALITY EO","2009.2","SEND CAR_INBOUND_QUALITY_HDR","","","SEND CAR_INBOUND_QUALITY",2,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND CAR_INBOUND_QUALITY EO","2009.2","SEND CAR_INBOUND_QUALITY_HDR","SEND Carrier Inbound Quality Header","","","","SCARD_BLOCK_SENDING_METRICS","B","SL_DUMMY_RM",1,2,"20210202172939","20210202173031","SLIMP_I","SLIMP_I"
"SEND DIMENSION EO","2009.2","SEND DIMENSION","Send Dimension Table","","","","","","SL_DUMMY_RM",1,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND INV_ACCURACY EO","2009.2","SEND INV_ACCURACY","SEND Inventory Accuracy Fact Table","SEND INV_ACCURACY EO","2009.2","SEND INV_ACCURACY_HDR","","","SEND INV_ACCURACY",2,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND INV_ACCURACY EO","2009.2","SEND INV_ACCURACY_HDR","SEND Inventory Accuracy Header","","","","SCARD_BLOCK_SENDING_METRICS","B","SL_DUMMY_RM",1,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND INV_ON_HAND EO","2009.2","SEND INV_ON_HAND","SEND Inventory On Hand Fact Table","SEND INV_ON_HAND EO","2009.2","SEND INV_ON_HAND_HDR","","","SEND INV_ON_HAND",2,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND INV_ON_HAND EO","2009.2","SEND INV_ON_HAND_HDR","SEND Inventory On Hand Header","","","","SCARD_BLOCK_SENDING_METRICS","B","SL_DUMMY_RM",1,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND INV_TURNS EO","2009.2","SEND INV_TURNS","SEND Inventory Turns Fact Table","SEND INV_TURNS EO","2009.2","SEND INV_TURNS_HDR","","","SEND INV_TURNS",2,2,"20210202172939","20210202173033","SLIMP_I","SLIMP_I"
"SEND INV_TURNS EO","2009.2","SEND INV_TURNS_HDR","SEND Inventory Turns Header","","","","SCARD_BLOCK_SENDING_METRICS","B","SL_DUMMY_RM",1,2,"20210202172939","20210202173032","SLIMP_I","SLIMP_I"
"SEND LOC_UTIL EO","2009.2","SEND LOC_UTIL","SEND Location Utilization Fact Table","SEND LOC_UTIL EO","2009.2","SEND LOC_UTIL_HDR","","","SEND LOC_UTIL",2,2,"20210202172939","20210202173033","SLIMP_I","SLIMP_I"
"SEND LOC_UTIL EO","2009.2","SEND LOC_UTIL_HDR","SEND Location Utilization Header","","","","SCARD_BLOCK_SENDING_METRICS","B","SL_DUMMY_RM",1,2,"20210202172939","20210202173033","SLIMP_I","SLIMP_I"
"SEND LOC_UTIL_BY_CLIENT EO","2009.2","SEND LOC_UTIL_BY_CLIENT","SEND Location Utilization Fact Table","SEND LOC_UTIL_BY_CLIENT EO","2009.2","SEND LOC_UTIL_BY_CLIENT_HDR","","","SEND LOC_UTIL_BY_CLIENT",2,2,"20210202172939","20210202173033","SLIMP_I","SLIMP_I"
"SEND LOC_UTIL_BY_CLIENT EO","2009.2","SEND LOC_UTIL_BY_CLIENT_HDR","SEND Location Utilization By Client Header","","","","SCARD_BLOCK_SENDING_METRICS","B","SL_DUMMY_RM",1,2,"20210202172939","20210202173033","SLIMP_I","SLIMP_I"
"SEND ORD_EXCEPTIONS EO","2009.2","SEND ORD_EXCEPTIONS","SEND Order Exceptions Fact Table","SEND ORD_EXCEPTIONS EO","2009.2","SEND ORD_EXCEPTIONS_HDR","","","SEND ORD_EXCEPTIONS",2,2,"20210202172939","20210202173034","SLIMP_I","SLIMP_I"
